Unnamed: 0,Brand,Price,Processor_Name,Processor_Brand,RAM_Expandable,RAM,RAM_TYPE,Ghz,Display_type,Display,GPU,GPU_Brand,SSD,HDD,Adapter,Battery_Life
3055,ASUS,42990,AMD Quad-Core Ryzen 5,AMD,Not Expandable,16 GB , DDR4 RAM, 2.8 Ghz Processor,LCD,14,Radeon,AMD,512 GB SSD Storage,No HDD,45, Upto 3 Hrs Battery Life
3056,HP,59999,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,16 GB , DDR4 RAM, 4.2 Ghz Processor,LCD,15.6,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,200,200W Adapter
3057,ASUS,74999,AMD Hexa-Core Ryzen 5,AMD, 16 GB Expandable,16 GB , DDR4 RAM , 4.2 Ghz Processor,LED,15.6,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,120,120W Adapter
3058,HP,271500,Intel Core i9 (13th Gen),Intel,Not Expandable,32 GB , DDR5 RAM, 4.8 Ghz Processor,LCD,16,"GeForce RTX 4070 GPU, 8 GB",NVIDIA,1024 GB SSD Storage,No HDD,230,230W Adapter
3059,LG,78299,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,16 GB LP, LPDDR4 RAM, 3.4 Ghz Processor,LCD,16,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter
3060,LG,89799,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,16 GB LP, LPDDR4 RAM, 3.4 Ghz Processor,LCD,16,Radeon,AMD,512 GB SSD Storage,No HDD,72,72W Adapter
3061,HP,62880,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 4.2 Ghz Processor,LCD,16.1,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,150,150W Adapter
3062,ASUS,75900,AMD Hexa-Core Ryzen 5,AMD, 16 GB Expandable,16 GB , DDR4 RAM , 4.2 Ghz Processor,LED,15.6,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,no,
3063,Lenovo,51990,Intel Core i5 (12th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 3.3 Ghz Processor,LCD,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
3064,ASUS,63990,Intel Core i5 (13th Gen),Intel, 16 GB Expandable,16 GB , DDR4 RAM , 1.3 Ghz Processor,LCD,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
3065,Lenovo,79980,Intel Core i7 (13th Gen),Intel,Not Expandable,16 GB LP, LPDDR5 RAM, 4.0 Ghz Processor,LCD,16,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 8 Hrs Battery Life
3066,HP,86990,AMD Octa-Core Ryzen 7,AMD,Not Expandable,16 GB LP, LPDDR4X RAM, 2.0 Ghz Processor,LCD,15.6,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter
3067,HP,119380,Intel Core i5 (13th Gen),Intel,Not Expandable,16 GB , DDR5 RAM, 4.7 Ghz Processor,LCD,16.1,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,230,230W Adapter
3068,Lenovo,91500,Intel Core i7 (12th Gen),Intel, 16 GB Expandable,16 GB LP, LPDDR4X RAM , 1.7 Ghz Processor,LCD,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,no,Upto 7 Hrs Battery Life
3069,HP,77990,Intel Core i5 (12th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 4.2 Ghz Processor,LCD,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
3070,Lenovo,179990,Intel Core i7 (12th Gen),Intel,Not Expandable,16 GB LP, LPDDR5 RAM, 3.4 Ghz Processor,LED,14,Iris Xe,Intel,1024 GB SSD Storage,No HDD,65,65W Adapter
3071,Gigabyte,257750,Intel Core i9 (12th Gen),Intel, 64 GB Expandable,32 GB , DDR5 RAM , 2.5 Ghz Processor,LED,16,"GeForce RTX 3080 Ti GPU, 16 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,Upto 6 Hrs Battery Life
3072,HP,107030,Intel Core i7 (12th Gen),Intel,Not Expandable,16 GB LP, LPDDR4X RAM, 4.7 Ghz Processor,LED,13.3,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
3073,Lenovo,58300,Intel Core i3 (12th Gen),Intel,Not Expandable,8 GB LP, LPDDR4X RAM, 3.3 Ghz Processor,LCD,14,UHD,Intel,512 GB SSD Storage,No HDD,65, Upto 9 Hrs Battery Life
3074,HP,99960,Intel Core i5 (13th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 4.7 Ghz Processor,LCD,15.6,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,200,200W Adapter
3075,HP,116490,Intel Core i7 (13th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 4.8 Ghz Processor,LCD,15.6,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,200,200W Adapter
3077,ASUS,62990,Intel Core i5 (13th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 1.3 Ghz Processor,LED,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,45, Upto 6 Hrs Battery Life
3078,Gigabyte,189999,Intel Core i7 (12th Gen),Intel, 64 GB Expandable,16 GB , DDR5 RAM , 2.3 Ghz Processor,LED,16,"GeForce RTX 3070 Ti GPU, 8 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,
3079,HP,108990,Intel Core i7 (13th Gen),Intel, 16 GB Expandable,16 GB LP, LPDDR5 RAM , 4.8 Ghz Processor,LED,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
3084,LG,117899,Intel Core i7 (13th Gen),Intel, 16 GB Expandable,16 GB LP, LPDDR5 RAM , 3.4 Ghz Processor,LCD,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,60,60W Adapter
3085,ASUS,82900,AMD Octa-Core Ryzen 7,AMD, 16 GB Expandable,16 GB , DDR4 RAM , 4.2 Ghz Processor,LED,15.6,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,no,
3087,Lenovo,105600,Intel Core i7 (11th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 2.8 Ghz Processor,LCD,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 9 Hrs Battery Life
3088,Lenovo,142999,AMD Octa-Core Ryzen 7,AMD, 16 GB Expandable,8 GB , DDR4 RAM , 2.9 Ghz Processor,LCD,15.6,"GeForce GTX 1650Ti GPU, 4 GB",NVIDIA,256 GB SSD Storage , 1024 GB HDD Storage,65,65W Adapter
3089,Dell,66890,Intel Core i5 (11th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 2.4 Ghz Processor,LCD,15.6,"GeForce MX 350 GPU, 2 GB",NVIDIA,512 GB SSD Storage,No HDD,65,65W Adapter
3090,Dell,61475,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,16 GB , DDR4 RAM, 2.3 Ghz Processor,LCD,14,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter
3091,Lenovo,90990,Intel Core i7 (12th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 1.7 Ghz Processor,LCD,15.6,Iris Xe,Intel,1024 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
3092,Dell,66000,Intel Core i5 (12th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 3.3 Ghz Processor,LCD,15.6,"GeForce MX550 GPU, 2 ",NVIDIA,512 GB SSD Storage,No HDD,65,65W Adapter
3093,Lenovo,179990,Intel Core i7 (11th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 2.5 Ghz Processor,LCD,15.6,"GeForce RTX 3070 GPU, 8 GB",NVIDIA,512 GB SSD Storage,No HDD,65,65W Adapter
3094,Lenovo,79899,Intel Core i5 (11th Gen),Intel,Not Expandable,16 GB LP, LPDDR4X RAM, 2.4 Ghz Processor,LCD,13.3,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
3095,ASUS,420990,Intel Core i9 (12th Gen),Intel, 64 GB Expandable,32 GB , DDR5 RAM , 2.3 Ghz Processor,LCD,17.3,"GeForce RTX 3080 Ti GPU, 16 GB",NVIDIA,4098 GB SSD Storage,No HDD,330,330W Adapter
3096,Lenovo,79990,Intel Core i5 (11th Gen) Processor,Intel,Not Expandable,16 GB , DDR4 RAM,0,LCD,14,UHD Graphics,Intel,512 GB SSD Storage,No HDD,65, Upto 8 Hrs Battery Life
3097,MSI,189990,Intel Core i7 (12th Gen),Intel, 64 GB Expandable,32 GB , DDR4 RAM , 4.7 Ghz Processor,LCD,16,"GeForce RTX A2000 GPU, 8 GB",NVIDIA,1024 GB SSD Storage,No HDD,65,65W Adapter
3098,Lenovo,43000,Intel Core i3 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 3.0 Ghz Processor,LCD,14,Integrated,Intel,NO SSD,1024 GB HDD Storage,65,65W Adapter
3099,Lenovo,55290,Intel Core i5 (11th Gen),Intel, 12 GB Expandable,8 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
3100,Lenovo,168000,Intel Core i7 (11th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 2.8 Ghz Processor,LCD,14,"MX450 GPU, 2 GB",NVIDIA,512 GB SSD Storage,No HDD,65, Upto 10.7 Hrs Battery Life
3101,Lenovo,65090,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.4 Ghz Processor,LCD,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
3102,HP,56999,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 4.7 Ghz Processor,LCD,16.1,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65, Upto 6.30 Hrs Battery Life
3103,Dell,93990,Intel Core i7 (12th Gen),Intel,Not Expandable,16 GB LP, LPDDR5 RAM, 3.4 Ghz Processor,LCD,13.3,Integrated,Intel,512 GB SSD Storage,No HDD,65, Upto 7 Hrs Battery Life
3104,Lenovo,129500,Intel Core i5 (11th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 2.8 Ghz Processor,LCD,13.3,Integrated,Intel,1024 GB SSD Storage,No HDD,65, Upto 12.1 Hrs Battery Life
3105,HP,106354,Intel Core i5 (11th Gen),Intel, 64 GB Expandable,16 GB , DDR4 RAM , 2.4 Ghz Processor,LCD,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 14 Hrs Battery Life
3106,Lenovo,48499,Intel Core i5 (10th Gen),Intel, 16 GB Expandable,4 GB , DDR4 RAM , 3.4 Ghz Processor,LCD,14,UHD Graphics,Intel,256 GB SSD Storage,No HDD,65,65W Adapter
3107,Dell,213556,Intel Core i7 (11th Gen),Intel, 16 GB Expandable,16 GB LP, LPDDR4 RAM , 2.9 Ghz Processor,LED,13.3,Integrated,Intel,1024 GB SSD Storage,No HDD,65,65W Adapter
3108,Lenovo,49500,AMD Hexa-Core Ryzen 5 Processor,AMD, 12 GB Expandable,8 GB , DDR4 RAM ,0,LCD,15.6,Radeon Graphics,AMD,512 GB SSD Storage,No HDD,65, Upto 4 Hrs Battery Life
3109,Lenovo,48999,Intel Core i3 (10th Gen),Intel, 16 GB Expandable,4 GB , DDR4 RAM , 2.1 Ghz Processor,LCD,14,UHD Graphics 620,Intel,256 GB SSD Storage,No HDD,65,65W Adapter
3110,Lenovo,219000,Intel Core i7 (11th Gen),Intel, 8 GB Expandable,16 GB LP, LPDDR4 RAM , 1.8 Ghz Processor,LCD,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65,65W Adapter
3111,Lenovo,69450,Intel Core i5 (11th Gen),Intel, 8 GB Expandable,8 GB , DDR4 RAM , 2.4 Ghz Processor,LCD,15.6,Integrated,Intel,NO SSD,1024 GB HDD Storage,65,65W Adapter
3112,Lenovo,95990,Intel Core i7 (11th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 4.7 Ghz Processor,LCD,13.3,Iris Xe Graphics,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
3113,MSI,96800,AMD Hexa-Core Ryzen 5,AMD, 32 GB Expandable,16 GB , DDR4 RAM , 2.1 Ghz Processor,LCD,15.6,"Radeon RX 6600M GPU, 8 GB",AMD,512 GB SSD Storage,No HDD,65,65W Adapter
3114,MSI,204990,Intel Core i7 (12th Gen),Intel, 64 GB Expandable,16 GB , DDR5 RAM , 3.4 Ghz Processor,LCD,15.6,"GeForce RTX 3070 Ti GPU, 8 GB",NVIDIA,1024 GB SSD Storage,No HDD,280,280W Adapter
3115,Lenovo,96999,Intel Core i5 (11th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 4.2 Ghz Processor,LCD,13.3,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
3116,Lenovo,87999,Intel Core i7 (11th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 2.8 Ghz Processor,LCD,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 10.7 Hrs Battery Life
3117,Lenovo,86999,Intel Core i5 (11th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 4.2 Ghz Processor,LCD,14,Integrated,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
3118,Dell,66499,Intel Core i5 (12th Gen),Intel, 32 GB Expandable,16 GB , DDR4 RAM , 3.3 Ghz Processor,LCD,16,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 8 Hrs Battery Life
3119,MSI,129990,Intel Core i7 (11th Gen),Intel, 64 GB Expandable,16 GB , DDR4 RAM , 4.7 Ghz Processor,LCD,16,"GeForce RTX 3050 Ti GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,65,65W Adapter
3120,ASUS,56150,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.4 Ghz Processor,LCD,14.1,"GeForce MX330 GPU, 2 GB",NVIDIA,512 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
3121,Acer,61920,Intel Core i5 (11th Gen),Intel, 16 GB Expandable,16 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 10 Hrs Battery Life
3122,Lenovo,85999,AMD Hexa-Core Ryzen 5,AMD, 8 GB Expandable,8 GB , DDR4 RAM , 2.3 Ghz Processor,LCD,13.3,Radeon,AMD,512 GB SSD Storage,No HDD,65, Upto 12 Hrs Battery Life
3123,LG,64762,Intel Core i5 (12th Gen),Intel,Not Expandable,8 GB LP, LPDDR5 RAM, 3.3 Ghz Processor,LCD,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
3124,ASUS,90949,Intel Core i5 (12th Gen) Processor,Intel,Not Expandable,16 GB , DDR5 RAM,0,LCD,15.6,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65, Upto 3 Hrs Battery Life
3125,ASUS,31990,Intel Core i3 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.1 Ghz Processor,LCD,14,UHD,Intel,256 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
3126,Dell,180403,Intel Core i7 (12th Gen),Intel,Not Expandable,16 GB LP, LPDDR5 RAM, 4.7 Ghz Processor,LCD,13.4,Iris Xe,Intel,1024 GB SSD Storage,No HDD,65,65W Adapter
3127,ASUS,46995,Intel Core i5 (10th Gen) Processor,Intel,Not Expandable,8 GB , DDR4 RAM,0,LCD,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
3128,ASUS,105589,Intel Core i7 (11th Gen),Intel,Not Expandable,16 GB LP, LPDDR4X RAM, 2.8 Ghz Processor,LCD,14,"GeForce MX450 GPU, 2 GB",NVIDIA,1024 GB SSD Storage,No HDD,65,65W Adapter
3134,Lenovo,79249,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.4 Ghz Processor,LCD,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
3136,Lenovo,110790,Intel Core i7 (10th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 1.8 Ghz Processor,LED,14,"GeForce MX330 GPU, 2 GB",NVIDIA,512 GB SSD Storage,No HDD,45,45W Adapter
3137,HP,188990,Intel Core i7 (10th Gen),Intel,Not Expandable,16 GB LP, LPDDR3 RAM, 1.2 Ghz Processor,LED,13.3,UHD,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
3138,Acer,52490,Intel Core i5 (11th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 4.0 Ghz Processor,LED,15.6,"GeForce MX350 GPU, 2 GB",NVIDIA,512 GB SSD Storage,No HDD,65, Upto 8.5 Hrs Battery Life
3139,ASUS,44795,Intel Core i5 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.6 Ghz Processor,LED,14,UHD,Intel,NO SSD,1024 GB HDD Storage,65,65W Adapter
3140,Lenovo,26999,MediaTek Octa-core,MediaTek,Not Expandable,4 GB LP, LPDDR4 RAM, 2.0 Ghz Processor,LED,10.1,Mali-G72,ARM,128 GB SSD Storage,No HDD,no,
3141,ASUS,48999,Intel Core i5 (10th Gen),Intel, 12 GB Expandable,8 GB , DDR4 RAM , 1.0 Ghz Processor,LED,14,UHD,Intel,512 GB SSD Storage,No HDD,45,45W Adapter
3142,HP,130990,Intel Core i7 (10th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 1.8 Ghz Processor,LED,15.6,"GeForce MX250 GPU, 2 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,
3143,AVITA,48952,Intel Core i7 (8th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.8 Ghz Processor,LED,14,UHD 620,Intel,256 GB SSD Storage,No HDD,36, Upto 10 Hrs Battery Life
3144,HP,90464,Intel Core i5 (8th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.6 Ghz Processor,LED,14,UHD 620,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
3145,HP,99990,Intel Core i7 (10th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 1.8 Ghz Processor,LED,13.3,"Geforce MX250 GPU, 2 GB",NVIDIA,512 GB SSD Storage,No HDD,65,65W Adapter
3146,HP,85000,Intel Core i5 (8th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.6 Ghz Processor,LED,14,UHD 620,Intel,NO SSD,1024 GB HDD Storage,65,65W Adapter
3147,HP,46999,Intel Core i5 (8th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.6 Ghz Processor,LED,15.6,"GeForce MX110 GPU, 2 GB",NVIDIA,NO SSD,1024 GB HDD Storage,65, Upto 9 Hrs Battery Life
3148,HP,42500,Intel Core i3 (10th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 1.2 Ghz Processor,LED,14,UHD,Intel,NO SSD,1024 GB HDD Storage,65,65W Adapter
3149,ASUS,49395,Intel Core i5 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.6 Ghz Processor,LED,14,"Geforce MX110 GPU, 2 GB",NVIDIA,NO SSD,1024 GB HDD Storage,65,65W Adapter
3151,ASUS,62990,AMD Octa-Core Ryzen 7,AMD, 32 GB Expandable,16 GB , DDR5 RAM , 3.1 Ghz Processor,LCD,15.6,"GeForce RTX 2050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,150,150W Adapter
3152,ASUS,125663,Intel Core i9 (8th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 2.9 Ghz Processor,LED,15.6,"GeForce GTX 1050Ti GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,71, Upto 9.5 Hrs Battery Life
3153,MSI,74990,Intel Core i7 (12th Gen),Intel, 64 GB Expandable,16 GB , DDR4 RAM , 3.1 Ghz Processor,LCD,15.6,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,no,
3154,Dell,45990,Intel Core i5 (12th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 3.3 Ghz Processor,LCD,15,UHD,Intel,512 GB SSD Storage,No HDD,no,Upto 7 Hrs Battery Life
3155,Samsung,163990,Intel Core Ultra 7,Intel,Not Expandable,16 GB LP, LPDDR5X RAM, 1.4 Ghz Processor,LED,16,Arc,Intel,512 GB SSD Storage,No HDD,65, Upto 7.5 Hrs Battery Life
3156,Acer,32990,Intel Core i3 (12th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.2 Ghz Processor,LCD,15.6,Integrated,Intel,512 GB SSD Storage,No HDD,no,Upto 6 Hrs Battery Life
3157,HP,79990,Intel Core i7 (12th Gen),Intel, 16 GB Expandable,16 GB , DDR4 RAM , 4.7 Ghz Processor,LCD,15.6,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,no,Upto 7.45 Hrs Battery Life
3158,ASUS,71990,AMD Octa-Core Ryzen 7,AMD, 32 GB Expandable,16 GB , DDR5 RAM , 3.1 Ghz Processor,LCD,15.6,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,180,180W Adapter
3160,HP,83990,Intel Core i7 (12th Gen),Intel, 16 GB Expandable,16 GB , DDR4 RAM , 4.7 Ghz Processor,LCD,15.6,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,Upto 7.45 Hrs Battery Life
3161,MSI,59990,Intel Core i7 (13th Gen),Intel, 16 GB Expandable,16 GB , DDR5 RAM , 4.7 Ghz Processor,LCD,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,no,
3162,Lenovo,110000,AMD Octa-Core Ryzen 7,AMD, 64 GB Expandable,32 GB , DDR5 RAM , 3.1 Ghz Processor,LCD,15.6,"T600 GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,
3163,Lenovo,65422,Intel Core i5 (12th Gen),Intel, 32 GB Expandable,24 GB , DDR5 RAM , 3.1 Ghz Processor,LCD,15.6,"GeForce RTX 2050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,135, Upto 6 Hrs Battery Life
3164,Dell,169450,Intel Core Ultra 7,Intel,Not Expandable,16 GB LP, LPDDR5X RAM, 4.8 Ghz Processor,LCD,13.4,Arc,Intel,512 GB SSD Storage,No HDD,60,60W Adapter
3165,Lenovo,25990,Intel Celeron Dual-Core,Intel, 8 GB Expandable,8 GB , DDR4 RAM , 1.1 Ghz Processor,LCD,14,UHD 600,Intel,512 GB SSD Storage,No HDD,no,Upto 9 Hrs Battery Life
3166,Lenovo,178990,Intel Core Ultra 9,Intel, 32 GB Expandable,32 GB LP, LPDDR5X RAM , 4.8 Ghz Processor,LCD,16,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,Upto 7 Hrs Battery Life
3167,ASUS,86990,Intel Core i7 (12th Gen),Intel, 32 GB Expandable,16 GB , DDR4 RAM , 2.3 Ghz Processor,LCD,15.6,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,no,
3168,Lenovo,162000,Intel Core Ultra 7,Intel, 16 GB Expandable,16 GB LP, LPDDR5X RAM , 3.4 Ghz Processor,LED,14.5,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,140,140W Adapter
3169,ASUS,72990,AMD Octa-Core Ryzen 7,AMD, 32 GB Expandable,16 GB , DDR5 RAM , 3.1 Ghz Processor,LCD,15.6,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,180,180W Adapter
3170,ASUS,52790,Intel Core i5 (12th Gen),Intel, 16 GB Expandable,16 GB , DDR4 RAM , 1.3 Ghz Processor,LCD,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,45, Upto 8 Hrs Battery Life
3171,HP,36990,Intel Core i3 (12th Gen),Intel, 8 GB Expandable,8 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,15.6,UHD,Intel,512 GB SSD Storage,No HDD,no,
3172,Lenovo,76990,AMD Octa-Core Ryzen 7,AMD,Not Expandable,16 GB LP, LPDDR5X RAM, 4.0 Ghz Processor,LCD,14,Radeon 780M,AMD,512 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
3173,Gigabyte,91051,Intel Core i5 (13th Gen),Intel, 64 GB Expandable,16 GB , DDR5 RAM , 4.7 Ghz Processor,LCD,15.6,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,no,
3174,MSI,72990,Intel Core Ultra 7,Intel, 32 GB Expandable,16 GB , DDR5 RAM , 4.8 Ghz Processor,LCD,15.6,Arc,Intel,1024 GB SSD Storage,No HDD,no,
3175,Lenovo,178990,Intel Core Ultra 7,Intel, 32 GB Expandable,32 GB LP, LPDDR5X RAM , 3.4 Ghz Processor,LED,14,Arc,Intel,1024 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
3176,Lenovo,238990,Intel Core Ultra 7,Intel,Not Expandable,32 GB LP, LPDDR5X RAM, 4.0 Ghz Processor,LED,13.3,Integrated,Intel,1024 GB SSD Storage,No HDD,65, Upto 7 Hrs Battery Life
3177,HP,83990,AMD Octa-Core Ryzen 7,AMD, 16 GB Expandable,16 GB LP, LPDDR5X RAM , 4.8 Ghz Processor,LCD,13.3,Radeon,AMD,512 GB SSD Storage,No HDD,no,Upto 8 Hrs Battery Life
3178,Lenovo,69999,Intel Core i5 (11th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 2.4 Ghz Processor,LCD,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 8 Hrs Battery Life
3179,Dell,58399,Intel Core i5 (8th Gen),Intel, 16 GB Expandable,4 GB , DDR4 RAM , 1.6 Ghz Processor,LED,14,UHD 620,Intel,NO SSD,1024 GB HDD Storage,65, Upto 10 Hrs Battery Life
3180,Acer,41990,Intel Core i3 (12th Gen),Intel,Not Expandable,8 GB LP, LPDDR5 RAM, 4.0 Ghz Processor,LCD,14,UHD,Intel,512 GB SSD Storage,No HDD,no,Upto 8.50 Hrs Battery Life
3181,Acer,69990,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,8 GB , DDR4 RAM, 3.0 Ghz Processor,LED,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,no,Upto 10 Hrs Battery Life
3182,HP,55990,Intel Core i5 (12th Gen),Intel, 8 GB Expandable,8 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,15.6,"GeForce RTX 2050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,no,Upto 4 Hrs Battery Life
3185,Lenovo,50990,Intel Core i5 (11th Gen),Intel, 12 GB Expandable,8 GB , DDR4 RAM , 2.4 Ghz Processor,LED,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 7.5 Hrs Battery Life
3187,Acer,23420,AMD Dual-Core Athlon,AMD,Not Expandable,4 GB , DDR4 RAM, 1.2 Ghz Processor,LCD,14,Radeon Graphics,AMD,NO SSD,1024 GB HDD Storage,45, Upto 9.5 Hrs Battery Life
